ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	86	642	20	-1	-1	-1	7	171	1762	1458	3	4	0	-24.9	1
ambient	21	ped_21	voice_type_0|voice_id_25|gender_0	69	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	25	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	251	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	243	ped_243	voice_type_0|voice_id_104|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	104	1	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	144	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	43	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ballas	104	BALLAS3	VOICE_GNG_BALLAS5	65	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	4	0	0	0
ambient	79	ped_79	voice_type_0|voice_id_17|gender_0	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	0	0	0
ambient	48	ped_48	voice_type_0|voice_id_71|gender_0	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	71	0	0	0
ambient	48	ped_48	voice_type_0|voice_id_71|gender_0	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	71	0	0	0
police	280	lapd1	VOICE_EMG_LAPD1|VOICE_EMG_LAPD8	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	20	0	0	0
